EventID,FightID,RedCorner,RedCornerID,BlueCorner,BlueCornerID,WeightClass,Referee,Championship,FightEndRound,FightEndTime,MaxRounds,Blue_Back_Control_Time,Blue_Body_Significant_Strikes_Attempts,Blue_Body_Significant_Strikes_Landed,Blue_Body_Total_Strikes_Attempts,Blue_Body_Total_Strikes_Landed,Blue_Clinch_Body_Strikes_Attempts,Blue_Clinch_Body_Strikes_Landed,Blue_Clinch_Head_Strikes_Attempts,Blue_Clinch_Head_Strikes_Landed,Blue_Clinch_Leg_Strikes_Attempts,Blue_Clinch_Leg_Strikes_Landed,Blue_Clinch_Significant_Kicks_Attempts,Blue_Clinch_Significant_Kicks_Landed,Blue_Clinch_Significant_Punches_Attempts,Blue_Clinch_Significant_Punches_Landed,Blue_Clinch_Significant_Strikes_Attempts,Blue_Clinch_Significant_Strikes_Landed,Blue_Clinch_Time,Blue_Clinch_Total_Strikes_Attempts,Blue_Clinch_Total_Strikes_Landed,Blue_Control_Time,Blue_Distance_Body_Kicks_Attempts,Blue_Distance_Body_Kicks_Landed,Blue_Distance_Body_Punches_Attempts,Blue_Distance_Body_Punches_Landed,Blue_Distance_Body_Strikes_Attempts,Blue_Distance_Body_Strikes_Landed,Blue_Distance_Head_Kicks_Attempts,Blue_Distance_Head_Kicks_Landed,Blue_Distance_Head_Punches_Attempts,Blue_Distance_Head_Punches_Landed,Blue_Distance_Head_Strikes_Attempts,Blue_Distance_Head_Strikes_Landed,Blue_Distance_Leg_Kicks_Attempts,Blue_Distance_Leg_Kicks_Landed,Blue_Distance_Leg_Strikes_Attempts,Blue_Distance_Leg_Strikes_Landed,Blue_Distance_Strikes_Attempts,Blue_Distance_Strikes_Landed,Blue_Distance_Time,Blue_Ground_Body_Strikes_Attempts,Blue_Ground_Body_Strikes_Landed,Blue_Ground_Control_Time,Blue_Ground_Head_Strikes_Attempts,Blue_Ground_Head_Strikes_Landed,Blue_Ground_Leg_Strikes_Attempts,Blue_Ground_Leg_Strikes_Landed,Blue_Ground_Significant_Kicks_Attempts,Blue_Ground_Significant_Kicks_Landed,Blue_Ground_Significant_Punches_Attempts,Blue_Ground_Significant_Punches_Landed,Blue_Ground_Significant_Strikes_Attempts,Blue_Ground_Significant_Strikes_Landed,Blue_Ground_Time,Blue_Ground_Total_Strikes_Attempts,Blue_Ground_Total_Strikes_Landed,Blue_Guard_Control_Time,Blue_Half_Guard_Control_Time,Blue_Head_Significant_Strikes_Attempts,Blue_Head_Significant_Strikes_Landed,Blue_Head_Total_Strikes_Attempts,Blue_Head_Total_Strikes_Landed,Blue_Kicks_Attempts,Blue_Kicks_Landed,Blue_Knock_Down_Attempts,Blue_Knock_Down_Landed,Blue_Legs_Significant_Strikes_Attempts,Blue_Legs_Significant_Strikes_Landed,Blue_Legs_Total_Strikes_Attempts,Blue_Legs_Total_Strikes_Landed,Blue_Misc__Ground_Control_Time,Blue_Mount_Control_Time,Blue_Neutral_Time,Blue_Punches_Attempts,Blue_Punches_Landed,Blue_Reversals_Attempts,Blue_Reversals_Landed,Blue_Side_Control_Time,Blue_Significant_Strikes_Attempts,Blue_Significant_Strikes_Landed,Blue_Standing_Time,Blue_Standups_Attempts,Blue_Standups_Landed,Blue_Submissions_Attempts,Blue_Submissions_Landed,Blue_Takedowns_Attempts,Blue_Takedowns_Landed,Blue_Total_Strikes_Attempts,Blue_Total_Strikes_Landed,Red_Back_Control_Time,Red_Body_Significant_Strikes_Attempts,Red_Body_Significant_Strikes_Landed,Red_Body_Total_Strikes_Attempts,Red_Body_Total_Strikes_Landed,Red_Clinch_Body_Strikes_Attempts,Red_Clinch_Body_Strikes_Landed,Red_Clinch_Head_Strikes_Attempts,Red_Clinch_Head_Strikes_Landed,Red_Clinch_Leg_Strikes_Attempts,Red_Clinch_Leg_Strikes_Landed,Red_Clinch_Significant_Kicks_Attempts,Red_Clinch_Significant_Kicks_Landed,Red_Clinch_Significant_Punches_Attempts,Red_Clinch_Significant_Punches_Landed,Red_Clinch_Significant_Strikes_Attempts,Red_Clinch_Significant_Strikes_Landed,Red_Clinch_Time,Red_Clinch_Total_Strikes_Attempts,Red_Clinch_Total_Strikes_Landed,Red_Control_Time,Red_Distance_Body_Kicks_Attempts,Red_Distance_Body_Kicks_Landed,Red_Distance_Body_Punches_Attempts,Red_Distance_Body_Punches_Landed,Red_Distance_Body_Strikes_Attempts,Red_Distance_Body_Strikes_Landed,Red_Distance_Head_Kicks_Attempts,Red_Distance_Head_Kicks_Landed,Red_Distance_Head_Punches_Attempts,Red_Distance_Head_Punches_Landed,Red_Distance_Head_Strikes_Attempts,Red_Distance_Head_Strikes_Landed,Red_Distance_Leg_Kicks_Attempts,Red_Distance_Leg_Kicks_Landed,Red_Distance_Leg_Strikes_Attempts,Red_Distance_Leg_Strikes_Landed,Red_Distance_Strikes_Attempts,Red_Distance_Strikes_Landed,Red_Distance_Time,Red_Ground_Body_Strikes_Attempts,Red_Ground_Body_Strikes_Landed,Red_Ground_Control_Time,Red_Ground_Head_Strikes_Attempts,Red_Ground_Head_Strikes_Landed,Red_Ground_Leg_Strikes_Attempts,Red_Ground_Leg_Strikes_Landed,Red_Ground_Significant_Kicks_Attempts,Red_Ground_Significant_Kicks_Landed,Red_Ground_Significant_Punches_Attempts,Red_Ground_Significant_Punches_Landed,Red_Ground_Significant_Strikes_Attempts,Red_Ground_Significant_Strikes_Landed,Red_Ground_Time,Red_Ground_Total_Strikes_Attempts,Red_Ground_Total_Strikes_Landed,Red_Guard_Control_Time,Red_Half_Guard_Control_Time,Red_Head_Significant_Strikes_Attempts,Red_Head_Significant_Strikes_Landed,Red_Head_Total_Strikes_Attempts,Red_Head_Total_Strikes_Landed,Red_Kicks_Attempts,Red_Kicks_Landed,Red_Knock_Down_Attempts,Red_Knock_Down_Landed,Red_Legs_Significant_Strikes_Attempts,Red_Legs_Significant_Strikes_Landed,Red_Legs_Total_Strikes_Attempts,Red_Legs_Total_Strikes_Landed,Red_Misc__Ground_Control_Time,Red_Mount_Control_Time,Red_Neutral_Time,Red_Punches_Attempts,Red_Punches_Landed,Red_Reversals_Attempts,Red_Reversals_Landed,Red_Side_Control_Time,Red_Significant_Strikes_Attempts,Red_Significant_Strikes_Landed,Red_Standing_Time,Red_Standups_Attempts,Red_Standups_Landed,Red_Submissions_Attempts,Red_Submissions_Landed,Red_Takedowns_Attempts,Red_Takedowns_Landed,Red_Total_Strikes_Attempts,Red_Total_Strikes_Landed,Result,Method,Country,City,Venue,Date,EventStart,FightYear,EventID2,RedOdds,BlueOdds
920,7795,Zak Cummings,1422,Trevin Giles,2932,Middleweight,Todd Ronald Anderson,,3,4:02,3,0,12,7,15,10,3,2,0,0,0,0,0,0,0,0,3,2,14,8,7,0,0,0,0,0,9,5,0,0,0,0,49,21,0,0,3,3,61,29,826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,49,21,51,23,0,0,0,0,3,3,3.0,3.0,0,0,827,0,0,0,0,0,64,31,840,0,0,0,0,0,0,69,36,0,16,11,23,18,6,5,1,0,1,1,0,0,0,0,8,6,14,15,13,14,0,0,0,0,10,6,0,0,0,0,66,10,0,0,16,12,92,28,826,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,67,10,67,10,0,0,0,1,17,13,17.0,13.0,0,0,827,0,0,0,0,0,100,34,840,0,0,1,0,2,0,107,41,Win,SUB,USA,Rochester,Blue Cross Arena,2019-05-18,21:00:03,2019,920,2.7,1.5181347150259068
920,7796,Patrick Cummins,1694,Ed Herman,419,Light Heavyweight,Dan Miragliotta,,1,3:41,3,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,4,1,0,7,4,0,0,0,0,0,0,0,0,0,0,0,27,8,0,0,1,0,28,8,212,0,0,0,3,2,0,0,0,0,0,0,3,2,8,3,2,0,0,34,11,34,11,0,0,0,1,1,0,4.0,3.0,0,0,212,0,0,0,0,0,35,11,212,0,1,0,0,0,0,38,14,0,1,0,1,0,0,0,4,4,0,0,0,0,0,0,4,4,0,4,4,8,0,0,0,0,1,0,0,0,0,0,27,17,0,0,1,1,29,18,212,0,0,8,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,31,21,31,21,0,0,0,0,1,1,1.0,1.0,8,0,212,0,0,0,0,0,33,22,212,0,0,0,0,2,1,33,22,Loss,KO/TKO,USA,Rochester,Blue Cross Arena,2019-05-18,21:00:03,2019,920,1.4149377593360997,3.1
920,7797,Michael Trizano,3125,Grant Dawson,2981,Featherweight,Keith Peterson,,2,2:29,3,61,17,12,18,13,7,7,4,2,2,2,0,0,0,0,13,11,148,14,12,223,0,0,0,0,10,5,0,0,0,0,25,6,0,0,5,4,40,15,195,0,0,105,3,1,0,0,0,0,0,0,3,1,105,9,7,0,0,32,9,38,15,0,0,0,0,7,6,7.0,6.0,5,33,205,0,0,0,0,6,56,27,343,0,0,1,0,10,3,63,34,0,8,7,9,8,0,0,1,1,3,3,0,0,0,0,4,4,148,8,8,20,0,0,0,0,8,7,0,0,0,0,29,9,0,0,0,0,37,16,195,0,0,0,0,0,0,0,0,0,0,0,0,0,105,0,0,0,0,30,10,33,13,0,0,0,0,3,3,3.0,3.0,0,0,205,0,0,0,0,0,41,20,343,0,1,0,0,0,0,45,24,Loss,SUB,USA,Rochester,Blue Cross Arena,2019-05-18,21:00:03,2019,920,,1.6369426751592355
917,7798,Al Iaquinta,1983,Donald Cerrone,1076,Lightweight,Jerin Valel,,5,4:59,5,0,25,17,25,17,0,0,3,3,0,0,0,0,0,0,3,3,0,3,3,10,0,0,0,0,25,17,0,0,0,0,285,78,0,0,34,34,344,129,48,0,0,10,14,6,0,0,0,0,0,0,14,6,10,16,8,5,0,302,87,304,89,0,0,0,2,34,34,34.0,34.0,5,0,48,0,0,0,0,0,361,138,48,0,0,0,0,0,0,363,140,0,38,23,38,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,23,0,0,0,0,165,49,0,0,20,18,223,90,48,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,165,49,165,49,0,0,0,0,20,18,20.0,18.0,0,0,48,0,0,0,0,0,223,90,48,0,1,0,0,5,0,223,90,Loss,DEC,Canada,Ottawa,Canadian Tire Centre,2019-05-04,21:02:07,2019,917,1.7751937984496124,2.15
920,7799,Rafael Dos Anjos,532,Kevin Lee,2157,Welterweight,Dan Miragliotta,,4,3:46,5,0,16,10,19,13,2,2,8,5,0,0,0,0,0,0,10,7,478,15,12,446,0,0,0,0,14,8,0,0,0,0,70,17,0,0,2,2,86,27,383,0,0,47,1,1,0,0,0,0,0,0,1,1,265,1,1,0,0,79,23,81,25,0,0,0,0,2,2,2.0,2.0,47,0,395,0,0,0,0,0,97,35,861,0,3,0,0,16,6,102,40,0,21,17,25,21,13,11,6,6,1,1,0,0,0,0,20,18,478,24,22,285,0,0,0,0,8,6,0,0,0,0,67,22,0,0,5,5,80,33,383,0,0,206,10,8,1,1,0,0,0,0,11,9,265,22,20,0,15,83,36,94,47,0,0,0,0,7,7,7.0,7.0,170,21,395,0,0,0,1,0,111,60,861,0,1,1,0,7,4,126,75,Win,SUB,USA,Rochester,Blue Cross Arena,2019-05-18,21:00:03,2019,920,2.2800000000000002,1.6944444444444444
914,7800,Brandon Davis,2944,Randy Costa,3270,Bantamweight,Jason Herzog,,2,1:13,3,0,11,8,13,10,0,0,3,2,0,0,0,0,0,0,3,2,118,6,5,31,0,0,0,0,11,8,0,0,0,0,86,35,0,0,1,1,98,44,237,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,89,37,89,37,0,0,0,0,1,1,2.0,2.0,0,0,259,0,0,0,0,0,101,46,355,0,0,0,0,0,0,104,49,5,11,6,15,10,2,2,4,3,0,0,0,0,0,0,6,5,118,11,10,75,0,0,0,0,9,4,0,0,0,0,63,17,0,0,10,9,82,30,237,0,0,5,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,67,20,68,21,0,0,0,0,10,9,10.0,9.0,0,0,259,0,0,0,0,0,88,35,355,0,0,1,0,0,0,93,40,Win,SUB,USA,Atlanta,State Farm Arena,2019-04-13,22:15:17,2019,914,1.5714285714285714,2.55
915,7801,Gadzhimurad Antigulov,2829,Michal Oleksiejczuk,3016,Light Heavyweight,Leon Roberts,,1,0:45,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3,1,1,11,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,5,3,32,0,0,10,4,4,0,0,0,0,0,0,4,4,10,4,4,0,0,10,8,10,8,0,0,0,3,0,0,0.0,0.0,10,0,34,0,0,0,0,0,10,8,35,0,0,0,0,0,0,10,8,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,0,0,0,12,5,0,0,0,0,13,6,32,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,12,5,12,5,0,0,0,0,0,0,0.0,0.0,0,0,34,0,0,0,0,0,13,6,35,0,2,0,0,2,0,13,6,Loss,KO/TKO,Russia,Saint Petersburg,Yubileyny Sports Palace,2019-04-20,14:00:42,2019,915,2.77,1.4975124378109452
915,7802,Islam Makhachev,2466,Arman Tsarukyan,3269,Lightweight,Herb Dean,,3,5:00,3,0,15,7,56,48,6,5,3,2,0,0,0,0,0,0,9,7,452,54,52,85,0,0,0,0,9,2,0,0,0,0,22,3,0,0,3,1,34,6,234,0,0,24,0,0,0,0,0,0,0,0,0,0,214,2,2,0,0,25,5,29,9,0,0,0,0,3,1,5.0,3.0,24,0,462,0,0,0,0,0,43,13,686,0,2,0,0,12,1,90,60,0,6,6,26,26,5,5,2,2,1,1,0,0,0,0,8,8,452,28,28,353,0,0,0,0,1,1,0,0,0,0,8,3,0,0,1,0,10,4,234,0,0,190,2,2,0,0,0,0,0,0,2,2,214,15,15,0,0,12,7,25,20,0,0,0,0,2,1,2.0,1.0,184,6,462,0,0,0,0,0,20,14,686,0,1,0,0,9,4,53,47,Win,DEC,Russia,Saint Petersburg,Yubileyny Sports Palace,2019-04-20,14:00:42,2019,915,1.2717391304347827,4.12
915,7803,Sultan Aliev,2365,Keita Nakamura,525,Welterweight,Leon Roberts,,3,5:00,3,0,11,7,24,20,3,3,2,1,0,0,0,0,0,0,5,4,247,22,21,14,0,0,0,0,8,4,0,0,0,0,57,13,0,0,7,4,72,21,514,0,0,0,4,4,0,0,0,0,0,0,4,4,139,15,15,0,0,63,18,76,31,0,0,0,0,7,4,9.0,6.0,0,0,534,0,0,0,0,0,81,29,761,0,2,0,0,1,0,109,57,0,4,2,5,3,0,0,9,4,0,0,0,0,0,0,9,4,247,13,8,352,0,0,0,0,4,2,0,0,0,0,47,17,0,0,2,1,53,20,514,0,0,139,1,1,0,0,0,0,0,0,1,1,139,4,4,0,0,57,22,63,28,0,0,0,0,2,1,2.0,1.0,139,0,534,0,0,0,0,0,63,25,761,0,0,0,0,7,2,70,32,Win,DEC,Russia,Saint Petersburg,Yubileyny Sports Palace,2019-04-20,14:00:42,2019,915,1.8771929824561404,2.01
915,7804,Magomed Mustafaev,2529,Rafael Fiziev,3078,Lightweight,Vjacheslav Kiselev,,1,1:35,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,89,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1.0,1.0,0,0,89,0,0,0,0,0,1,1,89,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,1,0,0,0,0,3,1,0,0,2,2,6,4,89,0,0,5,6,6,0,0,0,0,0,0,6,6,5,7,7,0,0,9,7,10,8,0,0,0,1,2,2,2.0,2.0,5,0,89,0,0,0,0,0,12,10,89,0,0,0,0,0,0,13,11,Win,KO/TKO,Russia,Saint Petersburg,Yubileyny Sports Palace,2019-04-20,14:00:42,2019,915,2.16,1.7633587786259541
919,7805,Tai Tuivasa,3015,Blagoy Ivanov,3070,Heavyweight,Dan Miragliotta,,3,5:00,3,0,8,7,9,8,2,2,4,3,0,0,0,0,0,0,6,5,268,14,13,138,0,0,0,0,6,5,0,0,0,0,104,56,0,0,1,1,111,62,622,0,0,7,6,6,0,0,0,0,0,0,6,6,7,6,6,0,0,114,65,120,71,0,0,0,1,1,1,2.0,2.0,7,0,640,0,0,0,0,0,123,73,890,0,0,0,0,2,2,131,81,0,7,6,8,7,4,4,14,10,0,0,0,0,0,0,18,14,268,20,16,119,0,0,0,0,3,2,0,0,0,0,100,29,0,0,23,19,126,50,622,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,114,39,114,39,0,0,0,0,23,19,24.0,20.0,0,0,640,0,0,0,0,0,144,64,890,0,2,0,0,0,0,146,66,Loss,DEC,USA,Chicago,United Center,2019-06-08,22:15:29,2019,919,1.6578947368421053,2.35
921,7806,Makwan Amirkhani,2373,Chris Fishgold,3195,Featherweight,Marc Goddard,,2,4:29,3,0,5,3,5,3,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,5,3,0,0,0,0,30,4,0,0,17,9,52,16,381,0,0,0,0,0,0,0,0,0,0,0,0,0,180,0,0,0,0,30,4,30,4,0,0,0,0,17,9,17.0,9.0,0,0,399,0,0,0,0,0,52,16,389,0,0,0,0,0,0,52,16,0,3,1,8,6,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,170,0,0,0,0,3,1,0,0,0,0,17,3,0,0,3,2,23,6,381,0,0,170,4,3,0,0,0,0,0,0,4,3,180,13,12,83,7,21,6,25,10,0,0,0,0,3,2,3.0,2.0,60,0,399,0,0,0,0,20,27,9,389,0,0,1,0,2,1,36,18,Win,SUB,Sweden,Stockholm,Ericsson Globe,2019-06-01,14:02:15,2019,921,1.8,2.1100000000000003
916,7807,Roosevelt Roberts,3141,Thomas Gifford,3271,Lightweight,Keith Peterson,,3,5:00,3,0,7,5,22,20,5,4,0,0,0,0,0,0,0,0,5,4,104,7,6,101,0,0,0,0,1,0,0,0,0,0,52,15,0,0,10,9,63,24,260,1,1,71,1,1,0,0,0,0,0,0,2,2,536,60,56,0,0,53,16,98,57,0,0,0,0,10,9,10.0,9.0,71,0,260,0,0,0,0,0,70,30,364,0,0,0,0,1,1,130,86,0,7,7,18,18,1,1,2,2,0,0,0,0,0,0,3,3,104,4,4,539,0,0,0,0,1,1,0,0,0,0,53,25,0,0,5,5,59,31,260,5,5,465,18,14,0,0,0,0,0,0,23,19,536,69,60,120,62,73,41,106,69,0,0,0,0,5,5,8.0,8.0,222,0,260,0,0,0,0,61,85,53,364,0,0,0,0,4,2,132,95,Win,DEC,USA,Sunrise,BB&T Center,2019-04-27,21:31:03,2019,916,1.228310502283105,4.65
915,7808,Movsar Evloev,3266,Seungwoo Choi,3273,Featherweight,Vjacheslav Kiselev,,3,5:00,3,0,5,5,22,19,2,2,10,8,0,0,0,0,0,0,12,10,307,29,25,0,0,0,0,0,3,3,0,0,0,0,33,5,0,0,4,2,40,10,187,0,0,0,6,6,0,0,0,0,0,0,6,6,406,67,59,0,0,49,19,109,72,0,0,0,0,4,2,5.0,3.0,0,0,211,0,0,0,0,0,58,26,494,0,4,0,0,2,0,136,94,0,8,7,32,29,2,2,14,13,0,0,0,0,0,0,16,15,307,30,29,689,0,0,0,0,2,1,0,0,0,0,26,4,0,0,1,1,29,6,187,4,4,406,29,25,0,0,0,0,0,0,33,29,406,97,86,168,0,69,42,122,90,0,0,0,0,1,1,2.0,2.0,219,0,211,0,0,0,0,19,78,50,494,0,0,0,0,16,5,156,121,Win,DEC,Russia,Saint Petersburg,Yubileyny Sports Palace,2019-04-20,14:00:42,2019,915,1.2173913043478262,
919,7809,Henry Cejudo,2299,Marlon Moraes,2887,Bantamweight,Marc Goddard,UFC Bantamweight Title,3,4:49,5,0,8,7,8,7,0,0,2,2,0,0,0,0,0,0,2,2,44,2,2,0,0,0,0,0,8,7,0,0,0,0,86,32,0,0,22,15,116,54,715,0,0,0,1,1,0,0,0,0,0,0,1,1,127,3,3,0,0,89,35,91,37,0,0,0,0,22,15,22.0,15.0,0,0,737,0,0,0,0,0,119,57,759,0,1,0,0,2,0,121,59,0,16,13,19,16,11,11,12,8,0,0,0,0,0,0,23,19,44,30,26,149,0,0,0,0,5,2,0,0,0,0,108,39,0,0,5,4,118,45,715,0,0,127,30,26,0,0,0,0,0,0,30,26,127,34,28,12,62,150,73,154,75,0,0,0,0,5,4,9.0,8.0,53,0,737,0,0,0,0,0,171,90,759,0,0,1,0,4,1,182,99,Win,KO/TKO,USA,Chicago,United Center,2019-06-08,22:15:29,2019,919,2.4,1.6329113924050633
924,7811,Jon Jones,549,Thiago Santos,2087,Light Heavyweight,Herb Dean,UFC Light Heavyweight Title,5,5:00,5,0,21,7,21,7,0,0,7,1,0,0,0,0,0,0,7,1,7,7,1,4,0,0,0,0,21,7,0,0,0,0,85,8,0,0,53,27,159,42,49,0,0,2,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,92,9,92,9,0,0,0,0,53,27,53.0,27.0,2,0,54,0,0,0,0,0,166,43,56,0,0,0,0,0,0,166,43,0,19,16,19,16,1,1,5,3,0,0,0,0,0,0,6,4,7,6,4,1,0,0,0,0,18,15,0,0,0,0,27,8,0,0,39,32,84,55,49,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,32,11,32,11,0,0,0,0,39,32,39.0,32.0,1,0,54,0,0,0,0,0,90,59,56,0,0,0,0,1,0,90,59,Win,DEC,USA,Las Vegas,T-Mobile Arena,2019-07-06,22:32:33,2019,924,1.1851851851851851,5.14
924,7812,Amanda Nunes,1719,Holly Holm,2317,Women's Bantamweight,Marc Goddard,UFC Women's Bantamweight Title,1,4:10,5,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,3,3,0,0,0,0,0,1,0,0,0,0,0,4,3,0,0,9,8,14,11,228,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,3,6,5,0,0,0,0,9,8,10.0,9.0,0,0,247,0,0,0,0,0,14,11,247,0,0,0,0,0,0,17,14,0,9,6,9,6,3,3,1,0,0,0,0,0,0,0,4,3,19,5,3,2,0,0,0,0,6,3,0,0,0,0,18,5,0,0,3,3,27,11,228,0,0,2,4,3,0,0,0,0,0,0,4,3,2,4,3,0,0,23,8,24,8,0,0,0,1,3,3,3.0,3.0,2,0,247,0,0,0,0,0,35,17,247,0,0,0,0,1,0,36,17,Win,KO/TKO,USA,Las Vegas,T-Mobile Arena,2019-07-06,22:32:33,2019,924,1.2531645569620253,4.33
917,7813,Cub Swanson,1050,Shane Burgos,2847,Featherweight,Yves Lavigne,,3,4:59,3,0,25,18,26,19,2,1,6,5,0,0,0,0,0,0,8,6,92,16,14,2,0,0,0,0,23,17,0,0,0,0,202,77,0,0,35,34,260,128,807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,0,208,82,221,94,0,0,0,0,35,34,35.0,34.0,0,0,807,0,0,0,0,0,268,134,899,0,0,0,0,0,0,282,147,0,26,14,26,14,1,1,2,2,9,8,0,0,0,0,12,11,92,16,14,90,0,0,0,0,25,13,0,0,0,0,165,64,0,0,49,36,239,113,807,0,0,0,0,0,5,5,0,0,0,0,5,5,0,5,5,0,0,167,66,167,66,0,0,0,0,63,49,67.0,52.0,0,0,807,0,0,0,0,0,256,129,899,0,0,0,0,2,0,260,132,Loss,DEC,Canada,Ottawa,Canadian Tire Centre,2019-05-04,21:02:07,2019,917,2.55,1.5681818181818183
922,7814,Allen Crowder,2998,Jairzinho Rozenstruik,3232,Heavyweight,Blake Grice,,1,0:08,3,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,7,1,1,0,2,2,0,0,0,0,0,0,3,3,0,3,3,0,0,3,3,3,3,0,0,0,1,0,0,0.0,0.0,0,0,7,0,0,0,0,0,4,4,7,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0.0,0.0,0,0,7,0,0,0,0,0,1,0,7,0,0,0,0,0,0,1,0,Loss,KO/TKO,USA,Greenville,Bon Secours Wellness Arena,2019-06-22,20:00:36,2019,922,3.1,1.4149377593360997
922,7816,Ashley Yoder,2845,Syuri Kondo,2958,Women's Strawweight,Gary Copeland,,3,5:00,3,0,7,6,7,6,3,3,13,10,0,0,0,0,0,0,16,13,34,18,15,5,0,0,0,0,4,3,0,0,0,0,17,4,0,0,0,0,21,7,105,0,0,0,3,3,0,0,0,0,0,0,3,3,761,17,13,0,0,33,17,49,29,0,0,0,0,0,0,0.0,0.0,0,0,120,0,0,0,0,0,40,23,139,0,0,1,0,0,0,56,35,159,15,12,24,21,4,4,1,1,0,0,0,0,0,0,5,5,34,5,5,775,0,0,0,0,10,7,0,0,0,0,11,4,0,0,2,2,23,13,105,1,1,761,71,56,0,0,0,0,0,0,72,57,761,166,129,0,0,83,61,162,118,0,0,0,0,2,2,8.0,8.0,592,10,120,0,0,0,0,0,100,75,139,0,0,0,0,5,1,194,147,Win,DEC,USA,Greenville,Bon Secours Wellness Arena,2019-06-22,20:00:36,2019,922,1.7407407407407407,2.2
919,7817,Yan Xiaonan,3010,Angela Hill,2352,Women's Strawweight,Robert Madrigal,,3,5:00,3,0,26,21,28,23,8,8,6,4,1,1,0,0,0,0,15,13,27,15,13,54,0,0,0,0,18,13,0,0,0,0,103,39,0,0,6,4,127,56,711,0,0,43,1,1,1,1,0,0,0,0,2,2,150,9,9,41,0,110,44,115,49,0,0,0,0,8,6,8.0,6.0,2,0,727,0,0,0,0,0,144,71,738,0,1,1,0,3,1,151,78,0,22,11,24,13,0,0,17,8,0,0,0,0,0,0,17,8,27,17,8,107,0,0,0,0,22,11,0,0,0,0,179,53,0,0,28,19,229,83,711,0,0,107,3,3,0,0,0,0,0,0,3,3,150,18,14,101,3,199,64,212,73,0,0,0,0,28,19,28.0,19.0,3,0,727,0,0,0,0,0,249,94,738,0,1,0,0,1,1,264,105,Win,DEC,USA,Chicago,United Center,2019-06-08,22:15:29,2019,919,,3.05
920,7818,Antonio Carlos Junior,2246,Ian Heinisch,3143,Middleweight,Todd Ronald Anderson,,3,5:00,3,0,5,2,14,11,1,1,6,4,0,0,0,0,0,0,7,5,160,9,7,279,0,0,0,0,4,1,0,0,0,0,16,4,0,0,11,8,31,13,213,0,0,279,26,18,3,3,0,0,0,0,29,21,525,75,59,0,38,48,26,87,57,0,0,0,0,14,11,14.0,11.0,239,2,213,0,0,0,0,0,67,39,373,0,2,0,0,1,1,115,79,0,2,1,2,1,0,0,0,0,2,2,0,0,0,0,2,2,160,2,2,406,0,0,0,0,2,1,0,0,0,0,24,8,0,0,2,2,28,11,213,0,0,246,3,2,0,0,0,0,0,0,3,2,525,13,12,0,66,27,10,37,20,0,0,0,0,4,4,4.0,4.0,180,0,213,0,0,0,1,0,33,15,373,0,1,0,0,11,4,43,25,Loss,DEC,USA,Rochester,Blue Cross Arena,2019-05-18,21:00:03,2019,920,1.6134969325153374,2.44
